date,temperature,humidite,pression,vent,precipitations,mois,annee,saison
2025-10-19,31.8,37.0,1009.2,4.7,17.2,10,2025,Saison humide
2025-10-20,25.9,41.9,1013.4,11.6,0.0,10,2025,Saison humide
2025-10-21,23.3,43.7,1010.7,17.5,0.0,10,2025,Saison humide
2025-10-22,26.5,45.0,1009.7,11.4,5.2,10,2025,Saison humide
2025-10-23,30.3,48.5,1009.4,20.0,18.8,10,2025,Saison humide
2025-10-24,20.5,57.6,1011.6,22.0,19.7,10,2025,Saison humide
2025-10-25,30.2,55.8,1014.0,13.1,0.0,10,2025,Saison humide
2025-10-26,29.0,45.6,1007.5,3.8,0.0,10,2025,Saison humide
2025-10-27,26.1,51.5,1013.2,16.6,14.7,10,2025,Saison humide
2025-10-28,23.6,41.4,1009.5,9.5,0.0,10,2025,Saison humide
2025-10-29,30.1,42.8,1006.2,9.6,28.3,10,2025,Saison humide
2025-10-30,28.1,54.8,1008.9,14.6,17.6,10,2025,Saison humide
2025-10-31,30.3,39.7,1008.8,11.9,0.0,10,2025,Saison humide
2025-11-01,23.2,26.8,1011.3,23.1,0.0,11,2025,Saison sèche
2025-11-02,25.2,26.6,1011.5,30.5,0.0,11,2025,Saison sèche
2025-11-03,21.1,28.0,1009.3,20.6,0.0,11,2025,Saison sèche
2025-11-04,23.6,20.2,1014.4,23.4,0.0,11,2025,Saison sèche
2025-11-05,29.1,23.1,1010.1,18.6,9.5,11,2025,Saison sèche
2025-11-06,23.6,20.2,1008.9,16.4,0.0,11,2025,Saison sèche
2025-11-07,22.9,29.7,1010.7,21.0,0.0,11,2025,Saison sèche
2025-11-08,24.3,20.0,1009.8,25.5,0.0,11,2025,Saison sèche
2025-11-09,23.0,18.8,1012.1,15.4,0.0,11,2025,Saison sèche
2025-11-10,24.6,14.3,1011.5,20.4,1.5,11,2025,Saison sèche
2025-11-11,24.9,36.8,1011.9,18.0,0.0,11,2025,Saison sèche
2025-11-12,28.2,27.3,1012.9,25.0,0.0,11,2025,Saison sèche
2025-11-13,28.5,10.0,1012.8,26.9,0.0,11,2025,Saison sèche
2025-11-14,21.7,17.9,1009.8,18.4,0.0,11,2025,Saison sèche
2025-11-15,27.2,33.7,1009.8,17.8,0.0,11,2025,Saison sèche
2025-11-16,25.2,28.8,1011.4,24.6,0.0,11,2025,Saison sèche
2025-11-17,21.2,19.5,1010.1,20.1,0.0,11,2025,Saison sèche
2025-11-18,22.7,20.7,1008.5,24.7,0.0,11,2025,Saison sèche
2025-11-19,22.9,27.7,1010.4,18.5,0.0,11,2025,Saison sèche
2025-11-20,21.4,29.4,1009.9,21.9,0.0,11,2025,Saison sèche
2025-11-21,22.4,22.7,1014.8,15.2,0.0,11,2025,Saison sèche
2025-11-22,29.2,22.9,1011.6,16.6,0.0,11,2025,Saison sèche
2025-11-23,22.4,23.3,1010.7,31.3,0.0,11,2025,Saison sèche
2025-11-24,25.6,16.4,1012.9,20.0,0.0,11,2025,Saison sèche
2025-11-25,18.8,30.3,1009.3,16.8,0.0,11,2025,Saison sèche
2025-11-26,27.3,34.7,1010.2,26.0,0.0,11,2025,Saison sèche
2025-11-27,23.3,33.2,1013.2,23.6,0.0,11,2025,Saison sèche
2025-11-28,19.6,26.8,1012.2,22.7,0.0,11,2025,Saison sèche
2025-11-29,23.1,27.3,1012.1,21.1,0.0,11,2025,Saison sèche
2025-11-30,26.6,16.8,1012.7,24.4,0.0,11,2025,Saison sèche
2025-12-01,27.4,28.9,1010.7,23.2,0.0,12,2025,Saison sèche
2025-12-02,24.7,20.3,1014.8,23.9,0.0,12,2025,Saison sèche
2025-12-03,16.9,27.4,1011.8,24.7,0.0,12,2025,Saison sèche
2025-12-04,25.2,26.6,1015.9,21.1,0.0,12,2025,Saison sèche
2025-12-05,24.4,31.4,1012.4,25.9,0.0,12,2025,Saison sèche
2025-12-06,21.3,21.6,1010.0,23.2,0.0,12,2025,Saison sèche
2025-12-07,23.6,34.4,1014.2,20.6,0.0,12,2025,Saison sèche
2025-12-08,19.9,28.5,1014.8,25.8,0.0,12,2025,Saison sèche
2025-12-09,25.5,23.3,1011.7,18.3,0.0,12,2025,Saison sèche
2025-12-10,22.7,24.4,1013.0,21.4,0.0,12,2025,Saison sèche
2025-12-11,22.5,18.8,1014.5,22.4,0.0,12,2025,Saison sèche
2025-12-12,22.4,19.0,1009.9,28.5,0.0,12,2025,Saison sèche
2025-12-13,24.2,12.0,1014.1,26.6,0.0,12,2025,Saison sèche
2025-12-14,23.1,37.8,1013.0,14.9,0.0,12,2025,Saison sèche
2025-12-15,23.7,27.0,1011.4,24.9,0.0,12,2025,Saison sèche
2025-12-16,18.6,32.9,1010.8,17.1,0.0,12,2025,Saison sèche
2025-12-17,22.5,28.5,1012.9,18.3,0.0,12,2025,Saison sèche
2025-12-18,21.5,15.9,1012.1,27.4,0.0,12,2025,Saison sèche
2025-12-19,22.8,31.9,1015.5,19.1,0.0,12,2025,Saison sèche
2025-12-20,22.3,42.4,1015.5,13.6,0.0,12,2025,Saison sèche
2025-12-21,23.8,25.0,1014.3,18.3,0.0,12,2025,Saison sèche
2025-12-22,20.7,19.6,1011.5,26.1,0.0,12,2025,Saison sèche
2025-12-23,19.9,20.0,1009.0,27.0,0.0,12,2025,Saison sèche
2025-12-24,26.0,22.4,1012.0,24.3,0.0,12,2025,Saison sèche
2025-12-25,26.5,28.3,1011.2,13.9,0.0,12,2025,Saison sèche
2025-12-26,20.0,25.6,1011.3,23.0,0.0,12,2025,Saison sèche
2025-12-27,21.4,16.5,1010.2,29.8,0.0,12,2025,Saison sèche
2025-12-28,25.0,38.8,1013.7,19.9,0.0,12,2025,Saison sèche
2025-12-29,26.1,24.7,1013.0,21.8,0.0,12,2025,Saison sèche
2025-12-30,15.4,37.8,1013.6,23.6,0.0,12,2025,Saison sèche
2025-12-31,22.6,26.3,1011.4,25.1,0.0,12,2025,Saison sèche
2026-01-01,18.7,26.5,1014.1,21.0,0.0,1,2026,Saison sèche
2026-01-02,22.9,17.1,1011.1,23.2,0.0,1,2026,Saison sèche
2026-01-03,23.7,10.0,1014.0,19.3,0.0,1,2026,Saison sèche
2026-01-04,21.5,14.3,1011.3,26.8,0.0,1,2026,Saison sèche
2026-01-05,22.1,21.9,1012.8,24.4,0.0,1,2026,Saison sèche
2026-01-06,23.1,24.4,1015.2,26.9,0.0,1,2026,Saison sèche
2026-01-07,23.0,25.4,1014.3,23.6,0.0,1,2026,Saison sèche
2026-01-08,24.7,32.2,1011.0,16.6,0.0,1,2026,Saison sèche
2026-01-09,20.2,32.8,1009.8,24.0,0.0,1,2026,Saison sèche
2026-01-10,22.9,34.3,1013.4,15.3,0.0,1,2026,Saison sèche
2026-01-11,19.6,15.5,1011.9,21.1,0.0,1,2026,Saison sèche
2026-01-12,19.1,36.8,1010.3,28.7,0.0,1,2026,Saison sèche
2026-01-13,25.0,32.2,1011.6,23.7,0.0,1,2026,Saison sèche
2026-01-14,18.8,32.3,1012.9,20.0,0.0,1,2026,Saison sèche
2026-01-15,18.9,10.0,1010.9,27.6,0.0,1,2026,Saison sèche
2026-01-16,21.0,23.6,1014.3,31.0,0.0,1,2026,Saison sèche
2026-01-17,25.3,17.2,1009.1,33.8,0.0,1,2026,Saison sèche
2026-01-18,27.7,26.5,1010.5,26.8,0.0,1,2026,Saison sèche
2026-01-19,21.7,24.1,1014.8,23.7,0.0,1,2026,Saison sèche
2026-01-20,19.0,22.4,1014.3,24.6,0.0,1,2026,Saison sèche
2026-01-21,22.7,32.5,1012.3,22.9,0.0,1,2026,Saison sèche
2026-01-22,13.6,21.4,1014.5,20.0,0.0,1,2026,Saison sèche
2026-01-23,20.8,16.7,1015.0,24.7,0.0,1,2026,Saison sèche
2026-01-24,24.1,11.2,1012.7,20.6,0.0,1,2026,Saison sèche
2026-01-25,21.3,20.1,1012.3,26.2,0.0,1,2026,Saison sèche
2026-01-26,17.2,39.2,1014.0,21.8,0.0,1,2026,Saison sèche
2026-01-27,24.3,13.4,1011.7,21.4,0.0,1,2026,Saison sèche
2026-01-28,25.4,24.6,1013.9,19.1,0.0,1,2026,Saison sèche
2026-01-29,23.2,38.4,1015.0,21.6,0.0,1,2026,Saison sèche
2026-01-30,23.7,29.6,1014.0,27.6,0.0,1,2026,Saison sèche
2026-01-31,24.8,24.0,1014.3,20.1,0.0,1,2026,Saison sèche
2026-02-01,20.5,22.8,1012.4,13.7,0.0,2,2026,Saison sèche
2026-02-02,25.0,10.0,1018.0,29.5,0.0,2,2026,Saison sèche
2026-02-03,22.2,25.1,1013.2,19.1,0.0,2,2026,Saison sèche
2026-02-04,23.3,23.8,1012.4,22.9,0.0,2,2026,Saison sèche
2026-02-05,19.5,25.3,1012.9,22.6,0.0,2,2026,Saison sèche
2026-02-06,22.3,34.1,1011.9,23.1,0.0,2,2026,Saison sèche
2026-02-07,26.0,24.4,1013.0,21.5,0.0,2,2026,Saison sèche
2026-02-08,25.9,22.9,1015.2,21.5,0.0,2,2026,Saison sèche
2026-02-09,20.7,30.4,1012.0,25.1,0.0,2,2026,Saison sèche
2026-02-10,16.0,25.0,1011.7,16.7,0.0,2,2026,Saison sèche
2026-02-11,21.4,20.4,1012.5,15.2,0.0,2,2026,Saison sèche
2026-02-12,23.6,35.9,1013.2,26.0,0.0,2,2026,Saison sèche
2026-02-13,25.5,34.9,1016.3,19.5,0.0,2,2026,Saison sèche
2026-02-14,21.0,31.3,1014.0,25.9,0.0,2,2026,Saison sèche
2026-02-15,27.5,25.1,1013.5,17.1,0.0,2,2026,Saison sèche
2026-02-16,28.1,22.3,1012.0,20.3,0.0,2,2026,Saison sèche
2026-02-17,21.2,19.2,1011.6,15.2,0.0,2,2026,Saison sèche
2026-02-18,20.8,40.6,1014.1,26.6,0.0,2,2026,Saison sèche
2026-02-19,25.7,39.7,1009.1,15.9,0.0,2,2026,Saison sèche
2026-02-20,20.8,21.2,1012.0,19.8,0.0,2,2026,Saison sèche
2026-02-21,23.4,25.3,1011.2,11.1,0.0,2,2026,Saison sèche
2026-02-22,20.3,20.6,1012.1,16.4,0.0,2,2026,Saison sèche
2026-02-23,21.6,16.0,1012.3,16.6,0.0,2,2026,Saison sèche
2026-02-24,20.7,14.5,1012.3,17.7,0.0,2,2026,Saison sèche
2026-02-25,25.1,28.2,1012.5,18.0,0.0,2,2026,Saison sèche
2026-02-26,23.8,30.5,1012.9,30.0,0.0,2,2026,Saison sèche
2026-02-27,24.0,32.3,1012.9,25.4,0.0,2,2026,Saison sèche
2026-02-28,20.8,21.3,1013.3,23.7,0.0,2,2026,Saison sèche
2026-03-01,26.3,33.8,1008.7,13.1,0.0,3,2026,Saison sèche
2026-03-02,25.6,19.2,1018.3,20.6,0.0,3,2026,Saison sèche
2026-03-03,24.8,20.9,1010.5,18.2,0.0,3,2026,Saison sèche
2026-03-04,25.3,21.3,1011.0,24.7,0.0,3,2026,Saison sèche
2026-03-05,28.5,27.0,1008.8,20.7,0.0,3,2026,Saison sèche
2026-03-06,28.9,36.0,1013.0,25.1,0.0,3,2026,Saison sèche
2026-03-07,25.1,30.0,1010.1,19.5,0.0,3,2026,Saison sèche
2026-03-08,28.3,20.3,1009.8,18.5,0.0,3,2026,Saison sèche
2026-03-09,24.4,30.2,1010.6,26.6,0.0,3,2026,Saison sèche
2026-03-10,21.8,35.0,1010.0,9.0,0.0,3,2026,Saison sèche
2026-03-11,25.6,23.0,1009.3,9.6,0.0,3,2026,Saison sèche
2026-03-12,25.0,32.8,1012.7,18.3,0.0,3,2026,Saison sèche
2026-03-13,26.2,24.8,1008.6,10.9,0.0,3,2026,Saison sèche
2026-03-14,24.5,23.7,1013.2,21.8,0.0,3,2026,Saison sèche
2026-03-15,26.5,22.8,1008.7,20.1,0.0,3,2026,Saison sèche
2026-03-16,26.3,10.0,1009.8,14.5,0.0,3,2026,Saison sèche
2026-03-17,25.3,18.6,1011.4,16.9,0.0,3,2026,Saison sèche
2026-03-18,24.6,19.3,1010.2,12.6,0.0,3,2026,Saison sèche
2026-03-19,26.0,29.6,1010.0,25.6,0.0,3,2026,Saison sèche
2026-03-20,24.2,37.2,1010.2,7.9,0.0,3,2026,Saison sèche
2026-03-21,26.0,27.0,1011.6,14.8,0.0,3,2026,Saison sèche
2026-03-22,24.9,20.9,1010.9,22.2,0.0,3,2026,Saison sèche
2026-03-23,25.5,29.9,1011.0,16.3,0.0,3,2026,Saison sèche
2026-03-24,22.1,22.0,1004.9,15.0,0.0,3,2026,Saison sèche
2026-03-25,24.8,29.5,1011.0,19.7,0.0,3,2026,Saison sèche
2026-03-26,19.6,24.5,1008.1,12.0,0.0,3,2026,Saison sèche
2026-03-27,24.5,35.2,1012.2,18.1,0.0,3,2026,Saison sèche
2026-03-28,25.0,19.3,1010.4,20.1,0.0,3,2026,Saison sèche
2026-03-29,21.5,29.7,1010.7,22.1,0.0,3,2026,Saison sèche
2026-03-30,27.4,11.6,1010.3,13.7,0.0,3,2026,Saison sèche
2026-03-31,20.5,16.7,1016.4,21.0,0.0,3,2026,Saison sèche
2026-04-01,32.8,51.6,1008.5,16.1,0.0,4,2026,Saison sèche
2026-04-02,26.6,32.9,1016.6,17.3,0.0,4,2026,Saison sèche
2026-04-03,27.4,46.0,1012.6,17.4,0.0,4,2026,Saison sèche
2026-04-04,26.8,56.4,1012.3,18.5,0.0,4,2026,Saison sèche
2026-04-05,28.0,47.7,1009.3,15.6,0.0,4,2026,Saison sèche
2026-04-06,22.0,36.2,1008.7,24.0,0.0,4,2026,Saison sèche
2026-04-07,26.0,46.4,1010.5,24.5,0.0,4,2026,Saison sèche
2026-04-08,26.8,39.7,1009.5,15.8,0.0,4,2026,Saison sèche
2026-04-09,29.5,55.1,1013.7,18.6,0.0,4,2026,Saison sèche
2026-04-10,31.0,53.5,1012.0,18.5,0.0,4,2026,Saison sèche
2026-04-11,27.9,57.3,1009.4,21.9,0.0,4,2026,Saison sèche
2026-04-12,31.3,21.7,1007.6,13.4,0.0,4,2026,Saison sèche
2026-04-13,28.7,48.2,1011.2,13.2,0.0,4,2026,Saison sèche
2026-04-14,26.4,32.4,1011.9,25.0,0.0,4,2026,Saison sèche
2026-04-15,29.6,56.0,1008.7,23.6,0.0,4,2026,Saison sèche
2026-04-16,28.5,55.4,1010.4,10.6,0.0,4,2026,Saison sèche
2026-04-17,31.1,44.3,1012.4,23.7,3.0,4,2026,Saison sèche
2026-04-18,29.1,49.1,1010.8,7.9,0.0,4,2026,Saison sèche
2026-04-19,28.4,35.9,1007.6,26.0,0.0,4,2026,Saison sèche
2026-04-20,28.5,43.0,1011.1,14.6,0.0,4,2026,Saison sèche
2026-04-21,27.0,45.2,1008.8,19.6,0.0,4,2026,Saison sèche
2026-04-22,31.0,39.2,1009.7,20.3,0.0,4,2026,Saison sèche
2026-04-23,29.4,53.7,1008.8,13.3,0.0,4,2026,Saison sèche
2026-04-24,29.4,35.7,1014.7,24.5,0.0,4,2026,Saison sèche
2026-04-25,23.9,65.2,1008.8,17.4,0.0,4,2026,Saison sèche
2026-04-26,25.2,45.8,1008.9,12.6,0.0,4,2026,Saison sèche
2026-04-27,24.8,39.0,1011.3,31.0,0.0,4,2026,Saison sèche
2026-04-28,29.2,37.7,1009.3,18.2,0.0,4,2026,Saison sèche
2026-04-29,27.1,52.2,1010.4,22.5,0.0,4,2026,Saison sèche
2026-04-30,27.6,37.2,1014.4,8.9,2.0,4,2026,Saison sèche
2026-05-01,29.2,55.0,1013.5,21.0,13.8,5,2026,Saison humide
2026-05-02,37.1,62.9,1010.5,12.9,0.0,5,2026,Saison humide
2026-05-03,30.5,64.9,1009.2,11.8,0.0,5,2026,Saison humide
2026-05-04,34.8,36.3,1009.5,15.6,0.0,5,2026,Saison humide
2026-05-05,33.9,59.5,1008.9,16.9,13.9,5,2026,Saison humide
2026-05-06,31.7,73.4,1004.3,8.5,19.3,5,2026,Saison humide
2026-05-07,32.3,56.4,1006.7,9.0,12.8,5,2026,Saison humide
2026-05-08,31.3,54.0,1010.2,9.3,20.5,5,2026,Saison humide
2026-05-09,30.8,46.5,1005.3,12.0,0.0,5,2026,Saison humide
2026-05-10,25.8,53.6,1008.5,10.2,0.0,5,2026,Saison humide
2026-05-11,28.2,52.3,1006.5,10.6,15.7,5,2026,Saison humide
2026-05-12,34.0,64.1,1010.7,0.0,0.0,5,2026,Saison humide
2026-05-13,29.6,74.1,1011.5,9.7,0.0,5,2026,Saison humide
2026-05-14,29.4,50.1,1009.4,4.7,24.1,5,2026,Saison humide
2026-05-15,26.8,72.4,1009.5,15.7,0.0,5,2026,Saison humide
2026-05-16,33.8,59.2,1012.5,12.2,18.1,5,2026,Saison humide
2026-05-17,32.5,46.6,1009.2,8.3,0.0,5,2026,Saison humide
2026-05-18,28.9,74.0,1008.1,7.0,0.0,5,2026,Saison humide
2026-05-19,34.6,54.4,1009.6,18.8,1.7,5,2026,Saison humide
2026-05-20,29.7,64.3,1006.4,24.2,13.2,5,2026,Saison humide
2026-05-21,29.1,59.1,1007.8,21.8,3.7,5,2026,Saison humide
2026-05-22,27.9,61.1,1008.5,11.4,0.0,5,2026,Saison humide
2026-05-23,33.2,64.9,1009.3,0.0,0.0,5,2026,Saison humide
2026-05-24,31.7,46.8,1009.8,19.4,0.0,5,2026,Saison humide
2026-05-25,29.5,69.9,1008.7,20.6,22.4,5,2026,Saison humide
2026-05-26,31.2,66.5,1005.0,12.4,0.0,5,2026,Saison humide
2026-05-27,30.5,51.7,1008.5,6.6,0.0,5,2026,Saison humide
2026-05-28,32.4,63.7,1011.1,8.7,0.0,5,2026,Saison humide
2026-05-29,30.1,53.3,1008.3,8.9,0.0,5,2026,Saison humide
2026-05-30,28.2,61.9,1007.2,17.6,18.1,5,2026,Saison humide
2026-05-31,27.1,72.0,1011.7,12.1,0.0,5,2026,Saison humide
2026-06-01,36.5,73.6,1003.7,8.2,27.6,6,2026,Saison humide
2026-06-02,33.2,78.3,1006.4,9.8,7.3,6,2026,Saison humide
2026-06-03,29.6,79.7,1009.5,16.3,0.0,6,2026,Saison humide
2026-06-04,32.5,90.5,1008.7,15.5,41.7,6,2026,Saison humide
2026-06-05,33.5,83.3,1006.3,4.9,46.7,6,2026,Saison humide
2026-06-06,30.4,84.6,1010.8,12.0,0.0,6,2026,Saison humide
2026-06-07,31.8,73.1,1008.3,4.0,0.0,6,2026,Saison humide
2026-06-08,33.1,80.7,1011.2,12.5,15.6,6,2026,Saison humide
2026-06-09,35.1,73.8,1007.5,11.5,10.5,6,2026,Saison humide
2026-06-10,35.8,67.5,1002.8,10.9,40.5,6,2026,Saison humide
2026-06-11,36.3,81.5,1006.3,0.4,52.8,6,2026,Saison humide
2026-06-12,32.2,78.2,1008.2,6.9,44.4,6,2026,Saison humide
2026-06-13,32.8,69.0,1007.3,0.9,52.9,6,2026,Saison humide
2026-06-14,37.4,76.4,1008.2,7.7,18.0,6,2026,Saison humide
2026-06-15,32.7,75.6,1008.0,8.9,6.6,6,2026,Saison humide
2026-06-16,32.4,78.6,1007.5,15.8,0.0,6,2026,Saison humide
2026-06-17,32.7,72.3,1006.7,22.2,0.0,6,2026,Saison humide
2026-06-18,32.2,76.0,1006.7,13.4,0.0,6,2026,Saison humide
2026-06-19,34.8,68.1,1002.9,7.1,37.6,6,2026,Saison humide
2026-06-20,34.6,63.5,1006.0,11.7,15.3,6,2026,Saison humide
2026-06-21,32.9,72.3,1005.2,13.3,47.1,6,2026,Saison humide
2026-06-22,34.6,74.0,1008.8,13.5,8.1,6,2026,Saison humide
2026-06-23,32.0,78.6,1012.3,13.5,0.0,6,2026,Saison humide
2026-06-24,32.0,95.4,1006.6,16.5,19.7,6,2026,Saison humide
2026-06-25,32.3,80.1,1009.0,9.1,44.1,6,2026,Saison humide
2026-06-26,31.6,91.3,1009.4,16.0,0.0,6,2026,Saison humide
2026-06-27,35.2,81.7,1011.4,12.2,18.6,6,2026,Saison humide
2026-06-28,31.1,68.4,1010.0,0.0,29.7,6,2026,Saison humide
2026-06-29,31.1,74.1,1010.2,14.0,0.0,6,2026,Saison humide
2026-06-30,31.1,86.5,1007.4,12.2,0.0,6,2026,Saison humide
2026-07-01,31.9,78.4,1007.2,19.7,5.6,7,2026,Saison humide
2026-07-02,35.0,56.3,1007.5,4.7,0.0,7,2026,Saison humide
2026-07-03,31.6,71.5,1005.7,5.1,50.0,7,2026,Saison humide
2026-07-04,34.5,66.7,1007.7,23.2,0.0,7,2026,Saison humide
2026-07-05,27.7,75.6,1008.3,15.6,0.0,7,2026,Saison humide
2026-07-06,34.2,85.1,1012.1,20.6,0.0,7,2026,Saison humide
2026-07-07,32.7,66.4,1006.2,7.3,50.6,7,2026,Saison humide
2026-07-08,35.1,68.6,1006.9,16.2,10.7,7,2026,Saison humide
2026-07-09,36.9,63.0,1006.3,11.8,59.7,7,2026,Saison humide
2026-07-10,35.5,77.7,1006.3,10.0,0.0,7,2026,Saison humide
2026-07-11,32.4,84.8,1007.0,9.4,15.8,7,2026,Saison humide
2026-07-12,35.6,79.7,1005.8,14.6,49.0,7,2026,Saison humide
2026-07-13,36.4,81.9,1004.7,24.2,0.0,7,2026,Saison humide
2026-07-14,35.1,68.6,1006.8,11.6,5.0,7,2026,Saison humide
2026-07-15,37.3,72.3,1006.5,0.3,27.4,7,2026,Saison humide
2026-07-16,34.8,77.2,1006.8,16.0,34.5,7,2026,Saison humide
2026-07-17,35.6,80.6,1009.0,9.7,43.4,7,2026,Saison humide
2026-07-18,36.7,72.7,1006.7,13.2,39.4,7,2026,Saison humide
2026-07-19,34.0,80.3,1005.8,5.4,0.0,7,2026,Saison humide
2026-07-20,35.7,79.3,1007.7,10.3,0.0,7,2026,Saison humide
2026-07-21,35.2,89.9,1008.4,16.0,7.8,7,2026,Saison humide
2026-07-22,34.7,66.0,1004.9,14.3,58.7,7,2026,Saison humide
2026-07-23,38.2,83.8,1009.5,12.5,0.0,7,2026,Saison humide
2026-07-24,32.0,77.5,1005.4,19.8,0.0,7,2026,Saison humide
2026-07-25,36.0,82.2,1009.5,1.9,17.5,7,2026,Saison humide
2026-07-26,34.0,75.5,1008.3,13.1,26.0,7,2026,Saison humide
2026-07-27,35.8,79.3,1003.7,7.4,0.0,7,2026,Saison humide
2026-07-28,33.6,86.9,1007.9,6.2,42.4,7,2026,Saison humide
2026-07-29,34.3,75.4,1008.0,15.8,0.0,7,2026,Saison humide
2026-07-30,33.2,83.8,1007.3,14.4,0.0,7,2026,Saison humide
2026-07-31,36.4,77.4,1007.6,10.5,21.0,7,2026,Saison humide
2026-08-01,32.9,84.3,1009.7,9.4,34.1,8,2026,Saison humide
2026-08-02,30.6,81.0,1006.6,14.2,0.0,8,2026,Saison humide
2026-08-03,30.9,85.9,1005.1,6.5,46.1,8,2026,Saison humide
2026-08-04,32.3,83.6,1009.5,16.1,13.3,8,2026,Saison humide
2026-08-05,27.7,75.9,1009.8,6.4,16.9,8,2026,Saison humide
2026-08-06,33.5,83.7,1006.1,12.9,0.0,8,2026,Saison humide
2026-08-07,33.8,78.5,1010.5,15.3,0.0,8,2026,Saison humide
2026-08-08,33.0,78.6,1012.5,13.9,0.0,8,2026,Saison humide
2026-08-09,28.4,75.4,1003.4,7.6,0.0,8,2026,Saison humide
2026-08-10,33.2,80.4,1007.2,5.0,0.0,8,2026,Saison humide
2026-08-11,34.5,93.4,1008.2,9.9,0.0,8,2026,Saison humide
2026-08-12,34.3,86.6,1007.9,16.0,45.7,8,2026,Saison humide
2026-08-13,31.5,79.4,1005.7,12.1,45.5,8,2026,Saison humide
2026-08-14,29.9,81.9,1010.4,15.8,44.7,8,2026,Saison humide
2026-08-15,36.4,69.3,1004.6,12.0,35.4,8,2026,Saison humide
2026-08-16,36.2,74.5,1006.7,11.6,8.2,8,2026,Saison humide
2026-08-17,33.3,79.0,1008.5,11.1,41.5,8,2026,Saison humide
2026-08-18,31.7,88.7,1004.7,11.5,21.1,8,2026,Saison humide
2026-08-19,34.0,82.3,1005.7,11.6,8.1,8,2026,Saison humide
2026-08-20,39.0,71.9,1009.4,10.0,0.0,8,2026,Saison humide
2026-08-21,34.8,85.4,1010.5,26.7,9.8,8,2026,Saison humide
2026-08-22,34.3,75.9,1009.3,5.5,34.4,8,2026,Saison humide
2026-08-23,29.0,72.3,1009.0,17.9,0.0,8,2026,Saison humide
2026-08-24,28.3,77.3,1009.6,9.2,55.5,8,2026,Saison humide
2026-08-25,29.4,79.2,1006.2,15.1,0.0,8,2026,Saison humide
2026-08-26,28.1,79.4,1007.1,6.1,53.1,8,2026,Saison humide
2026-08-27,32.7,80.1,1007.9,6.0,30.5,8,2026,Saison humide
2026-08-28,34.8,84.2,1007.1,15.0,16.4,8,2026,Saison humide
2026-08-29,32.4,73.1,1006.5,5.5,0.0,8,2026,Saison humide
2026-08-30,36.0,90.8,1009.4,18.4,0.0,8,2026,Saison humide
2026-08-31,31.2,83.2,1007.9,11.6,37.7,8,2026,Saison humide
2026-09-01,28.9,54.6,1009.9,17.2,0.0,9,2026,Saison humide
2026-09-02,35.1,63.5,1006.8,5.5,0.0,9,2026,Saison humide
2026-09-03,35.6,63.3,1010.8,10.8,24.4,9,2026,Saison humide
2026-09-04,26.1,56.7,1010.4,13.4,0.0,9,2026,Saison humide
2026-09-05,28.0,40.6,1007.8,11.6,0.0,9,2026,Saison humide
2026-09-06,32.3,65.4,1003.8,5.4,0.0,9,2026,Saison humide
2026-09-07,32.2,63.8,1007.7,10.4,0.0,9,2026,Saison humide
2026-09-08,29.2,66.1,1006.7,16.3,12.5,9,2026,Saison humide
2026-09-09,29.4,49.2,1007.2,10.3,0.0,9,2026,Saison humide
2026-09-10,33.3,64.5,1007.5,12.2,0.0,9,2026,Saison humide
2026-09-11,34.9,67.7,1009.5,9.5,27.4,9,2026,Saison humide
2026-09-12,32.9,46.5,1008.0,14.9,0.0,9,2026,Saison humide
2026-09-13,32.9,65.4,1009.1,11.0,6.1,9,2026,Saison humide
2026-09-14,28.9,60.5,1008.8,2.9,25.7,9,2026,Saison humide
2026-09-15,30.8,79.0,1007.1,10.2,0.0,9,2026,Saison humide
2026-09-16,30.2,48.7,1007.4,11.5,0.0,9,2026,Saison humide
2026-09-17,34.3,53.8,1007.1,11.2,0.0,9,2026,Saison humide
2026-09-18,35.5,58.7,1005.8,9.5,23.0,9,2026,Saison humide
2026-09-19,30.5,65.5,1004.0,12.5,8.5,9,2026,Saison humide
2026-09-20,28.9,45.1,1011.7,8.4,27.6,9,2026,Saison humide
2026-09-21,34.8,58.8,1007.4,12.9,0.0,9,2026,Saison humide
2026-09-22,34.2,58.6,1006.6,4.3,27.4,9,2026,Saison humide
2026-09-23,27.9,66.9,1007.9,9.0,0.0,9,2026,Saison humide
2026-09-24,30.4,57.8,1011.2,19.7,0.0,9,2026,Saison humide
2026-09-25,29.1,58.0,1009.1,10.9,29.4,9,2026,Saison humide
2026-09-26,31.6,65.4,1009.1,8.8,0.0,9,2026,Saison humide
2026-09-27,28.9,75.7,1006.9,6.0,10.9,9,2026,Saison humide
2026-09-28,30.5,71.3,1009.6,9.4,0.0,9,2026,Saison humide
2026-09-29,33.2,57.5,1004.9,11.8,0.0,9,2026,Saison humide
2026-09-30,28.6,58.7,1009.0,10.6,0.0,9,2026,Saison humide
2026-10-01,31.8,51.1,1013.0,6.8,21.7,10,2026,Saison humide
2026-10-02,28.9,56.0,1009.6,10.0,0.0,10,2026,Saison humide
2026-10-03,27.4,43.9,1008.2,17.3,0.0,10,2026,Saison humide
2026-10-04,28.7,55.8,1010.0,16.7,28.3,10,2026,Saison humide
2026-10-05,29.8,46.0,1007.8,4.8,0.0,10,2026,Saison humide
2026-10-06,30.3,51.0,1009.6,6.2,6.1,10,2026,Saison humide
